date,time,ms
15-6-2020,11:50:41,9.591
15-6-2020,11:50:42,9.969
15-6-2020,11:50:43,9.866
15-6-2020,11:50:44,9.643
15-6-2020,11:50:45,10.093
15-6-2020,11:50:46,10.333
15-6-2020,11:50:47,10.285
15-6-2020,11:50:48,9.47
15-6-2020,11:50:49,10.698
15-6-2020,11:50:50,10.684
15-6-2020,11:50:51,12.832
15-6-2020,11:50:52,29.739
15-6-2020,11:50:53,12.722
15-6-2020,11:50:54,13.434
15-6-2020,11:50:55,16.992
15-6-2020,11:50:56,28.538
15-6-2020,11:50:57,19.072
15-6-2020,11:50:58,20.18
15-6-2020,11:50:59,20.79
15-6-2020,11:51:00,16.045
15-6-2020,11:51:01,12.44
15-6-2020,11:51:02,13.3
15-6-2020,11:51:03,15.25
15-6-2020,11:51:04,27.68
15-6-2020,11:51:05,12.308
15-6-2020,11:51:06,14.333
15-6-2020,11:51:07,22.771
15-6-2020,11:51:08,14.199
15-6-2020,11:51:09,20.503
15-6-2020,11:51:10,11.256
15-6-2020,11:51:11,11.538
15-6-2020,11:51:12,11.683
15-6-2020,11:51:13,11.26
15-6-2020,11:51:14,12.046
15-6-2020,11:51:15,15.381
15-6-2020,11:51:16,13.507
15-6-2020,11:51:17,11.605
15-6-2020,11:51:18,14.953
15-6-2020,11:51:19,30.678
15-6-2020,11:51:20,13.321
15-6-2020,11:51:21,15.036
15-6-2020,11:51:22,19.406
15-6-2020,11:51:23,15.201
15-6-2020,11:51:24,18.177
15-6-2020,11:51:25,13.334
15-6-2020,11:51:26,9.443
15-6-2020,11:51:27,9.301
15-6-2020,11:51:28,10.313
15-6-2020,11:51:29,9.546
15-6-2020,11:51:30,11.698
15-6-2020,11:51:31,9.137
15-6-2020,11:51:32,10.415
15-6-2020,11:51:33,9.37
15-6-2020,11:51:34,9.033
15-6-2020,11:51:35,10.676
15-6-2020,11:51:36,10.127
15-6-2020,11:51:37,9.306
15-6-2020,11:51:38,9.574
15-6-2020,11:51:39,9.327
15-6-2020,11:51:40,10.277
15-6-2020,11:51:41,11.486
15-6-2020,11:51:42,22.52
15-6-2020,11:51:43,10.724
15-6-2020,11:51:44,10.791
15-6-2020,11:51:45,10.682
15-6-2020,11:51:46,9.736
15-6-2020,11:51:47,10.458
15-6-2020,11:51:48,11.223
15-6-2020,11:51:49,9.387
15-6-2020,11:51:50,9.587
15-6-2020,11:51:51,9.833
15-6-2020,11:51:52,9.019
15-6-2020,11:51:53,9.752
15-6-2020,11:51:54,9.945
15-6-2020,11:51:55,9.661
15-6-2020,11:51:56,10.754
15-6-2020,11:51:57,9.885
15-6-2020,11:51:58,9.869
15-6-2020,11:51:59,10.341
15-6-2020,11:52:00,9.28
15-6-2020,11:52:01,9.362
15-6-2020,11:52:02,9.551
15-6-2020,11:52:03,9.826
15-6-2020,11:52:04,9.953
15-6-2020,11:52:05,9.467
15-6-2020,11:52:06,14.036
15-6-2020,11:52:07,9.323
15-6-2020,11:52:08,9.995
15-6-2020,11:52:09,9.474
15-6-2020,11:52:10,11.15
15-6-2020,11:52:11,11.94
15-6-2020,11:52:12,9.297
15-6-2020,11:52:13,9.576
15-6-2020,11:52:14,9.522
15-6-2020,11:52:15,10.067
15-6-2020,11:52:16,9.961
15-6-2020,11:52:17,10.407
15-6-2020,11:52:18,10.234
15-6-2020,11:52:19,9.335
15-6-2020,11:52:20,9.665
15-6-2020,11:52:21,9.52
15-6-2020,11:52:22,9.319
15-6-2020,11:52:23,11.575
15-6-2020,11:52:24,9.782
15-6-2020,11:52:25,9.892
15-6-2020,11:52:26,10.818
15-6-2020,11:52:27,9.151
15-6-2020,11:52:28,10.069
15-6-2020,11:52:29,9.88
15-6-2020,11:52:30,9.944
15-6-2020,11:52:31,10.55
15-6-2020,11:52:32,9.736
15-6-2020,11:52:33,11.046
15-6-2020,11:52:34,9.233
15-6-2020,11:52:35,9.541
15-6-2020,11:52:36,9.274
15-6-2020,11:52:37,9.824
15-6-2020,11:52:38,9.331
15-6-2020,11:52:39,9.875
15-6-2020,11:52:40,9.445
15-6-2020,11:52:41,9.273
15-6-2020,11:52:42,9.733
15-6-2020,11:52:43,9.888
15-6-2020,11:52:44,9.585
15-6-2020,11:52:45,9.212
15-6-2020,11:52:46,9.595
15-6-2020,11:52:47,9.629
15-6-2020,11:52:48,9.752
15-6-2020,11:52:49,9.445
15-6-2020,11:52:50,9.771
15-6-2020,11:52:51,11.05
15-6-2020,11:52:52,13.562
15-6-2020,11:52:53,9.353
15-6-2020,11:52:54,9.666
15-6-2020,11:52:55,10.018
15-6-2020,11:52:56,11.203
15-6-2020,11:52:57,10.333
15-6-2020,11:52:58,9.794
15-6-2020,11:52:59,10.178
15-6-2020,11:53:00,10.313
15-6-2020,11:53:01,9.952
15-6-2020,11:53:02,9.522
15-6-2020,11:53:03,9.719
15-6-2020,11:53:04,9.246
15-6-2020,11:53:05,13.451
15-6-2020,11:53:06,9.286
15-6-2020,11:53:07,9.43
15-6-2020,11:53:08,9.284
15-6-2020,11:53:09,10.001
15-6-2020,11:53:10,9.155
15-6-2020,11:53:11,9.711
15-6-2020,11:53:12,9.598
15-6-2020,11:53:13,9.979
15-6-2020,11:53:14,9.853
15-6-2020,11:53:15,9.092
15-6-2020,11:53:16,9.408
15-6-2020,11:53:17,9.538
15-6-2020,11:53:18,10.861
15-6-2020,11:53:19,10.057
15-6-2020,11:53:20,11.309
15-6-2020,11:53:21,9.555
15-6-2020,11:53:22,9.801
15-6-2020,11:53:23,9.428
15-6-2020,11:53:24,10.368
15-6-2020,11:53:25,10.317
15-6-2020,11:53:26,10.209
15-6-2020,11:53:27,9.71
15-6-2020,11:53:28,10.14
15-6-2020,11:53:29,9.659
15-6-2020,11:53:30,11.135
15-6-2020,11:53:31,10.925
15-6-2020,11:53:32,9.429
15-6-2020,11:53:33,10.551
15-6-2020,11:53:34,9.502
15-6-2020,11:53:35,9.278
15-6-2020,11:53:36,9.669
15-6-2020,11:53:37,10.074
15-6-2020,11:53:38,10.141
15-6-2020,11:53:39,10.239
15-6-2020,11:53:40,10.126
15-6-2020,11:53:41,9.504
15-6-2020,11:53:42,9.52
15-6-2020,11:53:43,9.937
15-6-2020,11:53:44,9.089
15-6-2020,11:53:45,9.157
15-6-2020,11:53:46,9.351
15-6-2020,11:53:47,9.302
15-6-2020,11:53:48,9.39
15-6-2020,11:53:50,18.144
15-6-2020,11:53:50,9.609
15-6-2020,11:53:52,14.039
15-6-2020,11:53:53,9.292
15-6-2020,11:53:54,9.613
15-6-2020,11:53:55,9.325
15-6-2020,11:53:56,10.429
15-6-2020,11:53:57,9.22
15-6-2020,11:53:58,11.363
15-6-2020,11:53:59,9.632
15-6-2020,11:54:00,9.808
15-6-2020,11:54:01,10.066
15-6-2020,11:54:02,12.725
15-6-2020,11:54:03,10.222
15-6-2020,11:54:04,10.573
15-6-2020,11:54:05,14.03
15-6-2020,11:54:06,9.656
15-6-2020,11:54:07,9.44
15-6-2020,11:54:08,9.163
15-6-2020,11:54:09,9.487
15-6-2020,11:54:10,9.622
15-6-2020,11:54:11,10.013
15-6-2020,11:54:12,10.376
15-6-2020,11:54:13,9.529
15-6-2020,11:54:14,9.11
15-6-2020,11:54:15,9.624
15-6-2020,11:54:16,9.561
15-6-2020,11:54:17,9.475
15-6-2020,11:54:18,9.781
15-6-2020,11:54:19,9.57
15-6-2020,11:54:20,9.478
15-6-2020,11:54:21,9.699
15-6-2020,11:54:22,9.159
15-6-2020,11:54:23,9.813
15-6-2020,11:54:24,11.712
15-6-2020,11:54:25,9.308
15-6-2020,11:54:26,9.458
15-6-2020,11:54:27,9.624
15-6-2020,11:54:28,11.356
15-6-2020,11:54:29,9.863
15-6-2020,11:54:30,14.107
15-6-2020,11:54:31,11.624
15-6-2020,11:54:32,9.729
15-6-2020,11:54:33,9.893
15-6-2020,11:54:34,11.332
15-6-2020,11:54:35,9.58
15-6-2020,11:54:36,9.421
15-6-2020,11:54:37,10.414
15-6-2020,11:54:38,9.575
15-6-2020,11:54:39,9.581
15-6-2020,11:54:40,9.75
15-6-2020,11:54:41,9.87
15-6-2020,11:54:42,9.742
15-6-2020,11:54:43,9.609
15-6-2020,11:54:44,9.752
15-6-2020,11:54:45,9.826
15-6-2020,11:54:46,9.755
15-6-2020,11:54:47,9.959
15-6-2020,11:54:48,9.931
15-6-2020,11:54:49,9.927
15-6-2020,11:54:50,10.188
15-6-2020,11:54:51,11.238
15-6-2020,11:54:52,10.543
15-6-2020,11:54:53,9.564
15-6-2020,11:54:54,9.708
15-6-2020,11:54:55,10.087
15-6-2020,11:54:56,11.035
15-6-2020,11:54:57,11.951
15-6-2020,11:54:58,9.395
15-6-2020,11:54:59,9.771
15-6-2020,11:55:00,9.82
15-6-2020,11:55:01,9.903
15-6-2020,11:55:02,9.914
15-6-2020,11:55:03,9.515
15-6-2020,11:55:04,10.536
15-6-2020,11:55:05,10.2
15-6-2020,11:55:06,10.06
15-6-2020,11:55:07,9.501
15-6-2020,11:55:08,11.267
15-6-2020,11:55:09,9.475
15-6-2020,11:55:10,9.352
15-6-2020,11:55:11,10.161
15-6-2020,11:55:12,9.938
15-6-2020,11:55:13,9.891
15-6-2020,11:55:14,9.795
15-6-2020,11:55:15,9.999
15-6-2020,11:55:16,10.091
15-6-2020,11:55:17,10.022
15-6-2020,11:55:18,9.805
15-6-2020,11:55:19,10.091
15-6-2020,11:55:20,9.581
15-6-2020,11:55:21,10.096
15-6-2020,11:55:22,9.601
15-6-2020,11:55:23,9.437
15-6-2020,11:55:24,10.081
15-6-2020,11:55:25,9.887
15-6-2020,11:55:26,9.818
15-6-2020,11:55:27,10.532
15-6-2020,11:55:28,9.629
15-6-2020,11:55:29,11.548
15-6-2020,11:55:30,9.144
15-6-2020,11:55:31,9.808
15-6-2020,11:55:32,9.954
15-6-2020,11:55:33,9.081
15-6-2020,11:55:34,11.138
15-6-2020,11:55:35,9.895
15-6-2020,11:55:36,9.554
15-6-2020,11:55:37,10.416
15-6-2020,11:55:38,9.132
15-6-2020,11:55:39,9.45
15-6-2020,11:55:40,9.696
15-6-2020,11:55:41,9.907
15-6-2020,11:55:42,9.349
15-6-2020,11:55:43,9.494
15-6-2020,11:55:44,9.436
15-6-2020,11:55:45,10.504
15-6-2020,11:55:46,10.136
15-6-2020,11:55:47,9.521
15-6-2020,11:55:48,9.961
15-6-2020,11:55:49,10.357
15-6-2020,11:55:50,10.794
15-6-2020,11:55:51,9.463
15-6-2020,11:55:52,9.729
15-6-2020,11:55:53,9.752
15-6-2020,11:55:54,9.163
15-6-2020,11:55:55,10.598
15-6-2020,11:55:56,9.997
15-6-2020,11:55:57,9.667
15-6-2020,11:55:58,9.745
15-6-2020,11:55:59,10.506
15-6-2020,11:56:00,9.399
15-6-2020,11:56:01,10.6
15-6-2020,11:56:02,10.156
15-6-2020,11:56:03,13.457
15-6-2020,11:56:04,10.265
15-6-2020,11:56:05,9.501
15-6-2020,11:56:06,9.343
15-6-2020,11:56:07,12.942
15-6-2020,11:56:08,11.193
15-6-2020,11:56:09,12.383
15-6-2020,11:56:10,9.518
15-6-2020,11:56:11,9.327
15-6-2020,11:56:12,11.962
15-6-2020,11:56:13,10.367
15-6-2020,11:56:14,9.242
15-6-2020,11:56:15,9.849
15-6-2020,11:56:16,9.813
15-6-2020,11:56:17,11.611
15-6-2020,11:56:18,9.972
15-6-2020,11:56:19,9.358
15-6-2020,11:56:20,9.288
15-6-2020,11:56:21,10.09
15-6-2020,11:56:22,10.191
15-6-2020,11:56:23,10.46
15-6-2020,11:56:24,10.169
15-6-2020,11:56:25,9.514
15-6-2020,11:56:26,10.179
15-6-2020,11:56:27,9.213
15-6-2020,11:56:28,10.407
15-6-2020,11:56:29,11.447
15-6-2020,11:56:30,9.698
15-6-2020,11:56:31,9.482
15-6-2020,11:56:32,10.547
15-6-2020,11:56:33,10.097
15-6-2020,11:56:34,9.694
15-6-2020,11:56:35,9.525
15-6-2020,11:56:36,10.115
15-6-2020,11:56:37,10.715
15-6-2020,11:56:38,9.325
15-6-2020,11:56:39,13.815
15-6-2020,11:56:40,9.881
15-6-2020,11:56:41,10.474
15-6-2020,11:56:42,10.021
15-6-2020,11:56:43,9.918
15-6-2020,11:56:44,9.221
15-6-2020,11:56:45,9.656
15-6-2020,11:56:46,9.881
15-6-2020,11:56:47,10.079
15-6-2020,11:56:48,9.974
15-6-2020,11:56:49,11.876
15-6-2020,11:56:50,9.974
15-6-2020,11:56:51,9.123
15-6-2020,11:56:52,9.6
15-6-2020,11:56:53,9.434
15-6-2020,11:56:54,10.049
15-6-2020,11:56:55,9.438
15-6-2020,11:56:56,9.886
15-6-2020,11:56:57,9.384
15-6-2020,11:56:58,9.319
15-6-2020,11:56:59,10.413
15-6-2020,11:57:00,9.715
15-6-2020,11:57:01,9.356
15-6-2020,11:57:02,9.761
15-6-2020,11:57:03,10.468
15-6-2020,11:57:04,9.269
15-6-2020,11:57:05,10.104
15-6-2020,11:57:06,9.376
15-6-2020,11:57:07,9.735
15-6-2020,11:57:08,10.726
15-6-2020,11:57:09,9.894
15-6-2020,11:57:10,12.816
15-6-2020,11:57:11,9.628
15-6-2020,11:57:12,9.957
15-6-2020,11:57:13,10.062
15-6-2020,11:57:14,9.377
15-6-2020,11:57:15,10.002
15-6-2020,11:57:16,9.662
15-6-2020,11:57:17,10.701
15-6-2020,11:57:18,9.549
15-6-2020,11:57:19,9.187
15-6-2020,11:57:20,13.281
15-6-2020,11:57:21,9.793
15-6-2020,11:57:22,10.214
15-6-2020,11:57:23,9.412
15-6-2020,11:57:24,9.67
15-6-2020,11:57:25,10.213
15-6-2020,11:57:26,10.191
15-6-2020,11:57:27,9.543
15-6-2020,11:57:28,17.968
15-6-2020,11:57:29,9.497
15-6-2020,11:57:30,10.27
15-6-2020,11:57:31,9.695
15-6-2020,11:57:32,9.398
15-6-2020,11:57:33,9.986
15-6-2020,11:57:34,10.263
15-6-2020,11:57:35,9.742
15-6-2020,11:57:36,9.819
15-6-2020,11:57:37,9.304
15-6-2020,11:57:38,10.398
15-6-2020,11:57:39,9.29
15-6-2020,11:57:40,10.295
15-6-2020,11:57:41,10.183
15-6-2020,11:57:42,9.63
15-6-2020,11:57:43,12.691
15-6-2020,11:57:44,10.127
15-6-2020,11:57:45,9.418
15-6-2020,11:57:46,9.926
15-6-2020,11:57:47,10.113
15-6-2020,11:57:48,9.968
15-6-2020,11:57:49,10.62
15-6-2020,11:57:50,9.514
15-6-2020,11:57:51,9.377
15-6-2020,11:57:52,9.654
15-6-2020,11:57:53,10.574
15-6-2020,11:57:54,9.979
15-6-2020,11:57:55,9.703
15-6-2020,11:57:56,9.983
15-6-2020,11:57:57,10.549
15-6-2020,11:57:58,9.831
15-6-2020,11:57:59,9.76
15-6-2020,11:58:00,10.045
15-6-2020,11:58:01,10.426
15-6-2020,11:58:02,10.137
15-6-2020,11:58:03,10.781
15-6-2020,11:58:04,10.81
15-6-2020,11:58:05,13.204
15-6-2020,11:58:06,10.436
15-6-2020,11:58:07,9.758
15-6-2020,11:58:08,9.623
15-6-2020,11:58:09,11.113
15-6-2020,11:58:10,9.541
15-6-2020,11:58:11,9.716
15-6-2020,11:58:12,9.73
15-6-2020,11:58:13,10.906
15-6-2020,11:58:14,9.535
15-6-2020,11:58:15,9.737
15-6-2020,11:58:16,9.514
15-6-2020,11:58:17,9.99
15-6-2020,11:58:18,10.532
15-6-2020,11:58:19,10.247
15-6-2020,11:58:20,9.322
15-6-2020,11:58:21,10.275
15-6-2020,11:58:22,9.649
15-6-2020,11:58:23,9.51
15-6-2020,11:58:24,10.414
15-6-2020,11:58:25,10.705
15-6-2020,11:58:26,9.75
15-6-2020,11:58:27,10.226
15-6-2020,11:58:28,9.777
15-6-2020,11:58:29,9.192
15-6-2020,11:58:30,9.668
15-6-2020,11:58:31,10.384
15-6-2020,11:58:32,10.028
15-6-2020,11:58:33,10.929
15-6-2020,11:58:34,10.542
15-6-2020,11:58:35,10.436
15-6-2020,11:58:36,9.932
15-6-2020,11:58:37,10.51
15-6-2020,11:58:38,9.497
15-6-2020,11:58:39,10.203
15-6-2020,11:58:40,9.389
15-6-2020,11:58:41,11.442
15-6-2020,11:58:42,9.436
15-6-2020,11:58:43,10.72
15-6-2020,11:58:44,10.293
15-6-2020,11:58:45,9.371
15-6-2020,11:58:46,14.835
15-6-2020,11:58:47,9.782
15-6-2020,11:58:48,9.63
15-6-2020,11:58:49,9.998
15-6-2020,11:58:50,10.14
15-6-2020,11:58:51,9.071
15-6-2020,11:58:52,9.802
15-6-2020,11:58:53,9.491
15-6-2020,11:58:54,10.029
15-6-2020,11:58:55,9.4
15-6-2020,11:58:56,10.198
15-6-2020,11:58:57,12.432
15-6-2020,11:58:58,9.518
15-6-2020,11:58:59,9.413
15-6-2020,11:59:00,11.967
15-6-2020,11:59:01,9.436
15-6-2020,11:59:02,9.374
15-6-2020,11:59:03,10.047
15-6-2020,11:59:04,9.177
15-6-2020,11:59:05,10.321
15-6-2020,11:59:06,9.397
15-6-2020,11:59:07,9.603
15-6-2020,11:59:08,12.099
15-6-2020,11:59:09,10.323
15-6-2020,11:59:10,9.988
15-6-2020,11:59:11,9.426
15-6-2020,11:59:12,9.645
15-6-2020,11:59:13,10.142
15-6-2020,11:59:14,9.54
15-6-2020,11:59:15,10.141
15-6-2020,11:59:16,9.553
15-6-2020,11:59:17,9.869
15-6-2020,11:59:18,9.408
15-6-2020,11:59:19,10.703
15-6-2020,11:59:20,10.645
15-6-2020,11:59:21,13.355
15-6-2020,11:59:22,9.571
15-6-2020,11:59:23,9.321
15-6-2020,11:59:24,9.407
15-6-2020,11:59:25,10.393
15-6-2020,11:59:26,10.75
15-6-2020,11:59:27,13.879
15-6-2020,11:59:28,9.347
15-6-2020,11:59:29,9.92
15-6-2020,11:59:30,11.052
15-6-2020,11:59:31,9.563
15-6-2020,11:59:32,9.22
15-6-2020,11:59:33,9.118
15-6-2020,11:59:34,9.511
15-6-2020,11:59:35,9.777
15-6-2020,11:59:36,10.263
15-6-2020,11:59:37,10.03
15-6-2020,11:59:38,9.414
15-6-2020,11:59:39,9.58
15-6-2020,11:59:40,9.749
15-6-2020,11:59:41,9.26
15-6-2020,11:59:43,10.551
15-6-2020,11:59:44,9.487
15-6-2020,11:59:45,10.243
15-6-2020,11:59:46,9.965
15-6-2020,11:59:47,9.908
15-6-2020,11:59:48,9.272
15-6-2020,11:59:49,9.723
15-6-2020,11:59:50,10.274
15-6-2020,11:59:51,9.201
15-6-2020,11:59:52,10.574
15-6-2020,11:59:53,9.522
15-6-2020,11:59:54,9.247
15-6-2020,11:59:55,10.656
15-6-2020,11:59:56,10.032
15-6-2020,11:59:57,10.209
15-6-2020,11:59:58,9.887
15-6-2020,11:59:59,9.639
15-6-2020,12:00:00,9.525
15-6-2020,12:00:01,9.66
15-6-2020,12:00:02,11.132
15-6-2020,12:00:03,9.443
15-6-2020,12:00:04,13.074
15-6-2020,12:00:05,9.251
15-6-2020,12:00:06,9.396
15-6-2020,12:00:07,14.271
15-6-2020,12:00:08,9.435
15-6-2020,12:00:09,13.03
15-6-2020,12:00:10,9.467
15-6-2020,12:00:11,9.081
15-6-2020,12:00:12,11.085
15-6-2020,12:00:13,10.999
15-6-2020,12:00:14,9.442
15-6-2020,12:00:15,9.723
15-6-2020,12:00:16,10.107
15-6-2020,12:00:17,12.506
15-6-2020,12:00:18,10.738
15-6-2020,12:00:19,9.898
15-6-2020,12:00:20,9.859
15-6-2020,12:00:21,9.483
15-6-2020,12:00:22,9.933
15-6-2020,12:00:23,10.182
15-6-2020,12:00:24,9.966
15-6-2020,12:00:25,9.455
15-6-2020,12:00:26,9.16
15-6-2020,12:00:27,10.06
15-6-2020,12:00:28,9.855
15-6-2020,12:00:29,9.588
15-6-2020,12:00:30,10.788
15-6-2020,12:00:31,9.451
15-6-2020,12:00:32,10.131
15-6-2020,12:00:33,9.61
15-6-2020,12:00:34,9.78
15-6-2020,12:00:35,9.408
15-6-2020,12:00:36,9.658
15-6-2020,12:00:37,12.66
15-6-2020,12:00:38,9.818
15-6-2020,12:00:39,9.827
15-6-2020,12:00:40,10.365
15-6-2020,12:00:41,9.805
15-6-2020,12:00:42,11.594
15-6-2020,12:00:43,9.363
15-6-2020,12:00:44,9.304
15-6-2020,12:00:45,9.961
15-6-2020,12:00:46,9.35
15-6-2020,12:00:47,9.843
15-6-2020,12:00:48,11.454
15-6-2020,12:00:49,10.388
15-6-2020,12:00:50,10.863
15-6-2020,12:00:51,10.917
15-6-2020,12:00:52,10.336
15-6-2020,12:00:53,9.942
15-6-2020,12:00:54,9.847
15-6-2020,12:00:55,10.362
15-6-2020,12:00:56,11.846
15-6-2020,12:00:57,9.563
15-6-2020,12:00:58,9.363
15-6-2020,12:00:59,14.382
15-6-2020,12:01:00,11.373
15-6-2020,12:01:01,9.466
15-6-2020,12:01:02,10.466
15-6-2020,12:01:03,9.695
15-6-2020,12:01:04,9.835
15-6-2020,12:01:05,10.714
15-6-2020,12:01:06,9.614
15-6-2020,12:01:07,9.494
15-6-2020,12:01:08,9.969
15-6-2020,12:01:09,9.539
15-6-2020,12:01:10,9.504
15-6-2020,12:01:11,12.152
15-6-2020,12:01:12,10.151
15-6-2020,12:01:13,9.901
15-6-2020,12:01:14,13.057
15-6-2020,12:01:15,10.216
15-6-2020,12:01:16,10.306
15-6-2020,12:01:17,11.267
15-6-2020,12:01:18,9.712
15-6-2020,12:01:19,9.872
15-6-2020,12:01:20,9.965
15-6-2020,12:01:21,10.811
15-6-2020,12:01:22,9.57
15-6-2020,12:01:23,9.251
15-6-2020,12:01:24,9.499
15-6-2020,12:01:25,10.148
15-6-2020,12:01:26,10.738
15-6-2020,12:01:27,10.222
15-6-2020,12:01:28,9.319
15-6-2020,12:01:29,9.677
15-6-2020,12:01:30,10.259
15-6-2020,12:01:31,9.463
15-6-2020,12:01:32,9.29
15-6-2020,12:01:33,9.57
15-6-2020,12:01:34,9.973
15-6-2020,12:01:35,9.684
15-6-2020,12:01:36,11.526
15-6-2020,12:01:37,10.335
15-6-2020,12:01:38,9.742
15-6-2020,12:01:39,9.553
15-6-2020,12:01:40,9.68
15-6-2020,12:01:41,9.375
15-6-2020,12:01:42,9.828
15-6-2020,12:01:43,11.524
15-6-2020,12:01:44,9.814
15-6-2020,12:01:45,10.79
15-6-2020,12:01:46,9.665
15-6-2020,12:01:47,9.51
15-6-2020,12:01:48,9.78
15-6-2020,12:01:49,11.454
15-6-2020,12:01:50,9.352
15-6-2020,12:01:51,9.406
15-6-2020,12:01:52,9.448
15-6-2020,12:01:53,9.851
15-6-2020,12:01:54,9.716
15-6-2020,12:01:55,10.596
15-6-2020,12:01:56,9.51
15-6-2020,12:01:57,9.598
15-6-2020,12:01:58,11.518
15-6-2020,12:01:59,9.941
15-6-2020,12:02:00,9.754
15-6-2020,12:02:01,9.443
15-6-2020,12:02:02,9.868
15-6-2020,12:02:03,9.564
15-6-2020,12:02:04,9.48
15-6-2020,12:02:05,9.815
15-6-2020,12:02:06,10.077
15-6-2020,12:02:07,9.798
15-6-2020,12:02:08,10.075
15-6-2020,12:02:09,10.522
15-6-2020,12:02:10,9.469
15-6-2020,12:02:11,9.398
15-6-2020,12:02:12,9.137
15-6-2020,12:02:13,11.199
15-6-2020,12:02:14,10.148
15-6-2020,12:02:15,9.536
15-6-2020,12:02:16,9.53
15-6-2020,12:02:17,9.487
15-6-2020,12:02:18,9.073
15-6-2020,12:02:19,9.559
15-6-2020,12:02:20,13.275
15-6-2020,12:02:21,9.929
15-6-2020,12:02:22,14.624
15-6-2020,12:02:23,9.754
15-6-2020,12:02:24,9.716
15-6-2020,12:02:25,9.851
15-6-2020,12:02:26,10.112
15-6-2020,12:02:27,9.414
15-6-2020,12:02:28,9.742
15-6-2020,12:02:29,9.193
15-6-2020,12:02:30,9.444
15-6-2020,12:02:31,9.892
15-6-2020,12:02:32,9.534
15-6-2020,12:02:33,9.454
15-6-2020,12:02:34,9.359
15-6-2020,12:02:35,13.193
15-6-2020,12:02:36,9.459
15-6-2020,12:02:37,11.702
15-6-2020,12:02:38,9.584
15-6-2020,12:02:39,9.934
15-6-2020,12:02:40,9.835
15-6-2020,12:02:41,12.849
15-6-2020,12:02:42,9.774
15-6-2020,12:02:43,10.186
15-6-2020,12:02:44,9.539
15-6-2020,12:02:45,9.643
15-6-2020,12:02:46,9.738
15-6-2020,12:02:47,10.533
15-6-2020,12:02:48,10.213
15-6-2020,12:02:49,10.268
15-6-2020,12:02:50,10.194
15-6-2020,12:02:51,9.333
15-6-2020,12:02:52,13.34
15-6-2020,12:02:53,9.297
15-6-2020,12:02:54,8.998
15-6-2020,12:02:55,9.983
15-6-2020,12:02:56,10.112
15-6-2020,12:02:57,10.208
15-6-2020,12:02:58,9.966
15-6-2020,12:02:59,14.33
15-6-2020,12:03:00,9.806
15-6-2020,12:03:01,10.476
15-6-2020,12:03:02,11.465
15-6-2020,12:03:03,12.235
15-6-2020,12:03:04,9.696
15-6-2020,12:03:05,9.5
15-6-2020,12:03:06,10.373
15-6-2020,12:03:07,9.504
15-6-2020,12:03:08,10.048
15-6-2020,12:03:09,12.644
15-6-2020,12:03:10,10.162
15-6-2020,12:03:11,9.148
15-6-2020,12:03:12,9.354
15-6-2020,12:03:13,10.491
15-6-2020,12:03:14,11.226
15-6-2020,12:03:15,9.752
15-6-2020,12:03:16,10.827
15-6-2020,12:03:17,9.799
15-6-2020,12:03:18,9.846
15-6-2020,12:03:19,9.713
15-6-2020,12:03:20,9.802
15-6-2020,12:03:21,10.37
15-6-2020,12:03:22,9.94
15-6-2020,12:03:23,9.389
15-6-2020,12:03:24,9.452
15-6-2020,12:03:25,9.908
15-6-2020,12:03:26,10.017
15-6-2020,12:03:27,9.313
15-6-2020,12:03:28,11.098
15-6-2020,12:03:29,9.521
15-6-2020,12:03:30,9.761
15-6-2020,12:03:31,11.049
15-6-2020,12:03:32,9.884
15-6-2020,12:03:33,9.528
15-6-2020,12:03:34,10.298
15-6-2020,12:03:35,10.287
15-6-2020,12:03:36,13.919
15-6-2020,12:03:37,11.061
15-6-2020,12:03:38,15.713
15-6-2020,12:03:39,9.807
15-6-2020,12:03:40,9.901
15-6-2020,12:03:41,10.917
15-6-2020,12:03:42,10.727
15-6-2020,12:03:43,9.488
15-6-2020,12:03:44,10.67
15-6-2020,12:03:45,10.504
15-6-2020,12:03:46,9.712
15-6-2020,12:03:47,9.341
15-6-2020,12:03:48,9.944
15-6-2020,12:03:49,9.769
15-6-2020,12:03:50,9.482
15-6-2020,12:03:51,9.249
15-6-2020,12:03:52,9.644
15-6-2020,12:03:53,9.752
15-6-2020,12:03:54,9.462
15-6-2020,12:03:55,9.928
15-6-2020,12:03:56,9.354
15-6-2020,12:03:57,9.828
15-6-2020,12:03:58,11.912
15-6-2020,12:03:59,10.713
15-6-2020,12:04:00,10.206
15-6-2020,12:04:01,10.539
15-6-2020,12:04:02,9.836
15-6-2020,12:04:03,10.321
15-6-2020,12:04:04,10.012
15-6-2020,12:04:05,9.277
15-6-2020,12:04:06,9.955
15-6-2020,12:04:07,9.496
15-6-2020,12:04:08,9.705
15-6-2020,12:04:09,9.121
15-6-2020,12:04:10,9.368
15-6-2020,12:04:11,9.801
15-6-2020,12:04:12,9.684
15-6-2020,12:04:13,9.135
15-6-2020,12:04:14,9.47
15-6-2020,12:04:15,10.73
15-6-2020,12:04:16,10.085
15-6-2020,12:04:17,9.121
15-6-2020,12:04:18,10.471
15-6-2020,12:04:19,10.057
15-6-2020,12:04:20,10.135
15-6-2020,12:04:21,9.842
15-6-2020,12:04:22,9.479
15-6-2020,12:04:23,9.595
15-6-2020,12:04:24,9.654
15-6-2020,12:04:25,9.756
