date,time,ms
15-6-2020,11:50:42,3.044
15-6-2020,11:50:43,3.608
15-6-2020,11:50:44,3.057
15-6-2020,11:50:45,3.004
15-6-2020,11:50:46,3.06
15-6-2020,11:50:47,2.554
15-6-2020,11:50:48,2.479
15-6-2020,11:50:49,3.897
15-6-2020,11:50:50,3.711
15-6-2020,11:50:51,5.646
15-6-2020,11:50:52,22.577
15-6-2020,11:50:53,6.177
15-6-2020,11:50:54,4.73
15-6-2020,11:50:55,9.352
15-6-2020,11:50:56,17.665
15-6-2020,11:50:57,13.015
15-6-2020,11:50:58,8.2
15-6-2020,11:50:59,14.089
15-6-2020,11:51:00,7.099
15-6-2020,11:51:01,8.286
15-6-2020,11:51:02,7.055
15-6-2020,11:51:03,7.181
15-6-2020,11:51:04,16.994
15-6-2020,11:51:05,6.574
15-6-2020,11:51:06,3.918
15-6-2020,11:51:07,13.616
15-6-2020,11:51:08,8.708
15-6-2020,11:51:09,10.495
15-6-2020,11:51:10,4.63
15-6-2020,11:51:11,4.197
15-6-2020,11:51:12,6.638
15-6-2020,11:51:13,5.843
15-6-2020,11:51:14,6.647
15-6-2020,11:51:15,7.011
15-6-2020,11:51:16,6.604
15-6-2020,11:51:17,6.553
15-6-2020,11:51:18,11.774
15-6-2020,11:51:19,19.653
15-6-2020,11:51:20,9.711
15-6-2020,11:51:21,4.309
15-6-2020,11:51:22,8.859
15-6-2020,11:51:23,7.909
15-6-2020,11:51:24,12.641
15-6-2020,11:51:25,4.845
15-6-2020,11:51:26,3.311
15-6-2020,11:51:27,3.132
15-6-2020,11:51:28,2.685
15-6-2020,11:51:29,2.554
15-6-2020,11:51:30,3.148
15-6-2020,11:51:31,2.754
15-6-2020,11:51:32,5.98
15-6-2020,11:51:33,3.143
15-6-2020,11:51:34,2.217
15-6-2020,11:51:35,3.459
15-6-2020,11:51:36,2.694
15-6-2020,11:51:37,2.52
15-6-2020,11:51:38,2.611
15-6-2020,11:51:39,2.593
15-6-2020,11:51:40,3.314
15-6-2020,11:51:41,5.942
15-6-2020,11:51:42,4.273
15-6-2020,11:51:43,2.667
15-6-2020,11:51:44,3.081
15-6-2020,11:51:45,2.81
15-6-2020,11:51:46,2.602
15-6-2020,11:51:47,2.924
15-6-2020,11:51:48,2.916
15-6-2020,11:51:49,2.795
15-6-2020,11:51:50,3.057
15-6-2020,11:51:51,2.387
15-6-2020,11:51:52,2.287
15-6-2020,11:51:53,2.535
15-6-2020,11:51:54,2.541
15-6-2020,11:51:55,3.084
15-6-2020,11:51:56,3.271
15-6-2020,11:51:57,4.736
15-6-2020,11:51:58,3.088
15-6-2020,11:51:59,2.279
15-6-2020,11:52:00,2.33
15-6-2020,11:52:01,2.93
15-6-2020,11:52:02,2.487
15-6-2020,11:52:03,3.346
15-6-2020,11:52:04,3.723
15-6-2020,11:52:05,4.117
15-6-2020,11:52:06,7.132
15-6-2020,11:52:07,2.195
15-6-2020,11:52:08,2.634
15-6-2020,11:52:09,2.85
15-6-2020,11:52:10,3.727
15-6-2020,11:52:11,2.605
15-6-2020,11:52:12,2.426
15-6-2020,11:52:13,3.015
15-6-2020,11:52:14,2.401
15-6-2020,11:52:15,2.755
15-6-2020,11:52:16,2.84
15-6-2020,11:52:17,3.141
15-6-2020,11:52:18,2.394
15-6-2020,11:52:19,2.444
15-6-2020,11:52:20,3.606
15-6-2020,11:52:21,2.695
15-6-2020,11:52:22,2.902
15-6-2020,11:52:23,4.241
15-6-2020,11:52:24,2.898
15-6-2020,11:52:25,4.815
15-6-2020,11:52:26,2.351
15-6-2020,11:52:27,4.429
15-6-2020,11:52:28,2.404
15-6-2020,11:52:29,3.149
15-6-2020,11:52:30,2.954
15-6-2020,11:52:31,2.543
15-6-2020,11:52:32,2.447
15-6-2020,11:52:33,3.799
15-6-2020,11:52:34,2.351
15-6-2020,11:52:35,2.569
15-6-2020,11:52:36,2.47
15-6-2020,11:52:37,2.417
15-6-2020,11:52:38,3.319
15-6-2020,11:52:39,2.68
15-6-2020,11:52:40,2.463
15-6-2020,11:52:41,2.166
15-6-2020,11:52:42,2.561
15-6-2020,11:52:43,2.693
15-6-2020,11:52:44,3.297
15-6-2020,11:52:45,2.583
15-6-2020,11:52:46,2.777
15-6-2020,11:52:47,2.443
15-6-2020,11:52:48,3.311
15-6-2020,11:52:49,2.487
15-6-2020,11:52:50,2.814
15-6-2020,11:52:51,3.857
15-6-2020,11:52:52,7.253
15-6-2020,11:52:53,2.378
15-6-2020,11:52:54,2.958
15-6-2020,11:52:55,3.985
15-6-2020,11:52:56,3.241
15-6-2020,11:52:57,3.555
15-6-2020,11:52:58,2.815
15-6-2020,11:52:59,2.629
15-6-2020,11:53:00,2.417
15-6-2020,11:53:01,2.709
15-6-2020,11:53:02,3.082
15-6-2020,11:53:03,2.799
15-6-2020,11:53:04,2.408
15-6-2020,11:53:05,2.864
15-6-2020,11:53:06,2.495
15-6-2020,11:53:07,2.706
15-6-2020,11:53:08,2.587
15-6-2020,11:53:09,3.392
15-6-2020,11:53:10,2.462
15-6-2020,11:53:11,2.856
15-6-2020,11:53:12,2.88
15-6-2020,11:53:13,2.196
15-6-2020,11:53:14,3.348
15-6-2020,11:53:15,2.256
15-6-2020,11:53:16,2.301
15-6-2020,11:53:17,2.921
15-6-2020,11:53:18,3.759
15-6-2020,11:53:19,2.386
15-6-2020,11:53:20,4.935
15-6-2020,11:53:21,2.481
15-6-2020,11:53:22,4.375
15-6-2020,11:53:23,2.586
15-6-2020,11:53:24,3.201
15-6-2020,11:53:25,2.681
15-6-2020,11:53:26,2.47
15-6-2020,11:53:27,3.237
15-6-2020,11:53:28,3.223
15-6-2020,11:53:29,2.575
15-6-2020,11:53:30,3.071
15-6-2020,11:53:31,4.216
15-6-2020,11:53:32,2.879
15-6-2020,11:53:33,4.126
15-6-2020,11:53:34,3.003
15-6-2020,11:53:35,2.884
15-6-2020,11:53:36,2.824
15-6-2020,11:53:37,4.793
15-6-2020,11:53:38,2.595
15-6-2020,11:53:39,2.697
15-6-2020,11:53:40,2.622
15-6-2020,11:53:41,2.575
15-6-2020,11:53:42,2.586
15-6-2020,11:53:43,2.361
15-6-2020,11:53:44,2.627
15-6-2020,11:53:45,2.217
15-6-2020,11:53:46,2.57
15-6-2020,11:53:47,2.106
15-6-2020,11:53:48,2.059
15-6-2020,11:53:50,11.815
15-6-2020,11:53:50,2.705
15-6-2020,11:53:52,2.299
15-6-2020,11:53:53,2.185
15-6-2020,11:53:54,2.584
15-6-2020,11:53:55,2.312
15-6-2020,11:53:56,8.043
15-6-2020,11:53:57,2.176
15-6-2020,11:53:58,2.693
15-6-2020,11:53:59,3.429
15-6-2020,11:54:00,2.539
15-6-2020,11:54:01,2.82
15-6-2020,11:54:02,5.779
15-6-2020,11:54:03,3.104
15-6-2020,11:54:04,3.525
15-6-2020,11:54:05,6.345
15-6-2020,11:54:06,2.487
15-6-2020,11:54:07,3.486
15-6-2020,11:54:08,2.579
15-6-2020,11:54:09,4.895
15-6-2020,11:54:10,2.741
15-6-2020,11:54:11,3.121
15-6-2020,11:54:12,3.108
15-6-2020,11:54:13,2.368
15-6-2020,11:54:14,2.601
15-6-2020,11:54:15,2.871
15-6-2020,11:54:16,3.186
15-6-2020,11:54:17,2.727
15-6-2020,11:54:18,3.365
15-6-2020,11:54:19,2.652
15-6-2020,11:54:20,2.201
15-6-2020,11:54:21,2.668
15-6-2020,11:54:22,2.571
15-6-2020,11:54:23,3.915
15-6-2020,11:54:24,4.976
15-6-2020,11:54:25,2.416
15-6-2020,11:54:26,2.405
15-6-2020,11:54:27,3.027
15-6-2020,11:54:28,3.082
15-6-2020,11:54:29,2.612
15-6-2020,11:54:30,8.511
15-6-2020,11:54:31,7.483
15-6-2020,11:54:32,2.721
15-6-2020,11:54:33,2.728
15-6-2020,11:54:34,3.054
15-6-2020,11:54:35,2.336
15-6-2020,11:54:36,2.801
15-6-2020,11:54:37,3.379
15-6-2020,11:54:38,3.277
15-6-2020,11:54:39,2.696
15-6-2020,11:54:40,2.445
15-6-2020,11:54:41,2.939
15-6-2020,11:54:42,2.702
15-6-2020,11:54:43,2.727
15-6-2020,11:54:44,2.461
15-6-2020,11:54:45,2.949
15-6-2020,11:54:46,3.135
15-6-2020,11:54:47,3.21
15-6-2020,11:54:48,3.645
15-6-2020,11:54:49,3.232
15-6-2020,11:54:50,2.961
15-6-2020,11:54:51,2.345
15-6-2020,11:54:52,2.717
15-6-2020,11:54:53,2.454
15-6-2020,11:54:54,2.65
15-6-2020,11:54:55,2.614
15-6-2020,11:54:56,2.397
15-6-2020,11:54:57,2.177
15-6-2020,11:54:58,3.324
15-6-2020,11:54:59,2.42
15-6-2020,11:55:00,2.962
15-6-2020,11:55:01,2.694
15-6-2020,11:55:02,2.774
15-6-2020,11:55:03,2.526
15-6-2020,11:55:04,2.933
15-6-2020,11:55:05,2.557
15-6-2020,11:55:06,5.258
15-6-2020,11:55:07,2.908
15-6-2020,11:55:08,2.739
15-6-2020,11:55:09,2.702
15-6-2020,11:55:10,2.58
15-6-2020,11:55:11,3.099
15-6-2020,11:55:12,2.589
15-6-2020,11:55:13,2.539
15-6-2020,11:55:14,2.813
15-6-2020,11:55:15,3.495
15-6-2020,11:55:16,3.464
15-6-2020,11:55:17,2.707
15-6-2020,11:55:18,2.839
15-6-2020,11:55:19,4.32
15-6-2020,11:55:20,3.098
15-6-2020,11:55:21,2.555
15-6-2020,11:55:22,2.481
15-6-2020,11:55:23,3.123
15-6-2020,11:55:24,2.749
15-6-2020,11:55:25,2.902
15-6-2020,11:55:26,2.386
15-6-2020,11:55:27,2.623
15-6-2020,11:55:28,2.799
15-6-2020,11:55:29,3.821
15-6-2020,11:55:30,2.413
15-6-2020,11:55:31,2.637
15-6-2020,11:55:32,3.424
15-6-2020,11:55:33,2.106
15-6-2020,11:55:34,4.315
15-6-2020,11:55:35,2.808
15-6-2020,11:55:36,4.061
15-6-2020,11:55:37,2.491
15-6-2020,11:55:38,3.336
15-6-2020,11:55:39,2.942
15-6-2020,11:55:40,2.803
15-6-2020,11:55:41,2.528
15-6-2020,11:55:42,3.0
15-6-2020,11:55:43,2.912
15-6-2020,11:55:44,4.396
15-6-2020,11:55:45,2.544
15-6-2020,11:55:46,2.937
15-6-2020,11:55:47,2.869
15-6-2020,11:55:48,2.9
15-6-2020,11:55:49,3.306
15-6-2020,11:55:50,3.289
15-6-2020,11:55:51,2.592
15-6-2020,11:55:52,3.045
15-6-2020,11:55:53,2.335
15-6-2020,11:55:54,2.517
15-6-2020,11:55:55,3.219
15-6-2020,11:55:56,3.058
15-6-2020,11:55:57,3.44
15-6-2020,11:55:58,3.244
15-6-2020,11:55:59,2.899
15-6-2020,11:56:00,2.562
15-6-2020,11:56:01,2.662
15-6-2020,11:56:02,3.228
15-6-2020,11:56:03,5.758
15-6-2020,11:56:04,3.486
15-6-2020,11:56:05,3.49
15-6-2020,11:56:06,2.673
15-6-2020,11:56:07,4.855
15-6-2020,11:56:08,3.61
15-6-2020,11:56:09,4.226
15-6-2020,11:56:10,2.836
15-6-2020,11:56:11,2.451
15-6-2020,11:56:12,5.091
15-6-2020,11:56:13,2.789
15-6-2020,11:56:14,3.046
15-6-2020,11:56:15,3.868
15-6-2020,11:56:16,2.636
15-6-2020,11:56:17,2.952
15-6-2020,11:56:18,3.226
15-6-2020,11:56:19,2.716
15-6-2020,11:56:20,2.336
15-6-2020,11:56:21,3.121
15-6-2020,11:56:22,2.669
15-6-2020,11:56:23,2.815
15-6-2020,11:56:24,3.003
15-6-2020,11:56:25,3.453
15-6-2020,11:56:26,3.798
15-6-2020,11:56:27,2.588
15-6-2020,11:56:28,3.44
15-6-2020,11:56:29,5.829
15-6-2020,11:56:30,2.558
15-6-2020,11:56:31,3.099
15-6-2020,11:56:32,3.743
15-6-2020,11:56:33,3.799
15-6-2020,11:56:34,2.613
15-6-2020,11:56:35,2.601
15-6-2020,11:56:36,2.33
15-6-2020,11:56:37,3.642
15-6-2020,11:56:38,3.27
15-6-2020,11:56:39,3.713
15-6-2020,11:56:40,4.321
15-6-2020,11:56:41,3.684
15-6-2020,11:56:42,2.91
15-6-2020,11:56:43,3.099
15-6-2020,11:56:44,2.454
15-6-2020,11:56:45,4.229
15-6-2020,11:56:46,3.361
15-6-2020,11:56:47,3.37
15-6-2020,11:56:48,4.478
15-6-2020,11:56:49,4.295
15-6-2020,11:56:50,3.278
15-6-2020,11:56:51,2.844
15-6-2020,11:56:52,3.117
15-6-2020,11:56:53,4.14
15-6-2020,11:56:54,3.203
15-6-2020,11:56:55,3.728
15-6-2020,11:56:56,3.127
15-6-2020,11:56:57,2.489
15-6-2020,11:56:58,2.62
15-6-2020,11:56:59,3.044
15-6-2020,11:57:00,2.379
15-6-2020,11:57:01,2.701
15-6-2020,11:57:02,4.811
15-6-2020,11:57:03,3.803
15-6-2020,11:57:04,2.684
15-6-2020,11:57:05,3.261
15-6-2020,11:57:06,2.334
15-6-2020,11:57:07,2.794
15-6-2020,11:57:08,3.242
15-6-2020,11:57:09,2.819
15-6-2020,11:57:10,5.721
15-6-2020,11:57:11,3.07
15-6-2020,11:57:12,3.317
15-6-2020,11:57:13,3.793
15-6-2020,11:57:14,2.658
15-6-2020,11:57:15,2.489
15-6-2020,11:57:16,3.134
15-6-2020,11:57:17,2.595
15-6-2020,11:57:18,2.874
15-6-2020,11:57:19,3.923
15-6-2020,11:57:20,5.058
15-6-2020,11:57:21,3.05
15-6-2020,11:57:22,4.318
15-6-2020,11:57:23,2.793
15-6-2020,11:57:24,2.566
15-6-2020,11:57:25,3.308
15-6-2020,11:57:26,3.122
15-6-2020,11:57:27,2.789
15-6-2020,11:57:28,12.088
15-6-2020,11:57:29,3.082
15-6-2020,11:57:30,3.911
15-6-2020,11:57:31,3.093
15-6-2020,11:57:32,2.305
15-6-2020,11:57:33,2.593
15-6-2020,11:57:34,3.203
15-6-2020,11:57:35,2.939
15-6-2020,11:57:36,2.313
15-6-2020,11:57:37,3.052
15-6-2020,11:57:38,4.417
15-6-2020,11:57:39,2.795
15-6-2020,11:57:40,3.065
15-6-2020,11:57:41,3.056
15-6-2020,11:57:42,2.804
15-6-2020,11:57:43,4.728
15-6-2020,11:57:44,2.211
15-6-2020,11:57:45,3.238
15-6-2020,11:57:46,2.648
15-6-2020,11:57:47,3.051
15-6-2020,11:57:48,2.863
15-6-2020,11:57:49,3.531
15-6-2020,11:57:50,2.785
15-6-2020,11:57:51,2.111
15-6-2020,11:57:52,3.086
15-6-2020,11:57:53,3.73
15-6-2020,11:57:54,2.51
15-6-2020,11:57:55,2.758
15-6-2020,11:57:56,2.612
15-6-2020,11:57:57,3.754
15-6-2020,11:57:58,2.918
15-6-2020,11:57:59,2.97
15-6-2020,11:58:00,3.454
15-6-2020,11:58:01,3.221
15-6-2020,11:58:02,3.521
15-6-2020,11:58:03,3.123
15-6-2020,11:58:04,3.36
15-6-2020,11:58:05,5.648
15-6-2020,11:58:06,3.543
15-6-2020,11:58:07,2.722
15-6-2020,11:58:08,2.273
15-6-2020,11:58:09,4.143
15-6-2020,11:58:10,2.458
15-6-2020,11:58:11,3.235
15-6-2020,11:58:12,2.929
15-6-2020,11:58:13,2.899
15-6-2020,11:58:14,2.792
15-6-2020,11:58:15,3.075
15-6-2020,11:58:16,2.546
15-6-2020,11:58:17,2.527
15-6-2020,11:58:18,3.515
15-6-2020,11:58:19,2.617
15-6-2020,11:58:20,2.503
15-6-2020,11:58:21,2.953
15-6-2020,11:58:22,2.876
15-6-2020,11:58:23,2.514
15-6-2020,11:58:24,3.46
15-6-2020,11:58:25,3.838
15-6-2020,11:58:26,3.978
15-6-2020,11:58:27,2.518
15-6-2020,11:58:28,4.056
15-6-2020,11:58:29,2.616
15-6-2020,11:58:30,2.575
15-6-2020,11:58:31,3.184
15-6-2020,11:58:32,2.932
15-6-2020,11:58:33,4.759
15-6-2020,11:58:34,2.545
15-6-2020,11:58:35,2.788
15-6-2020,11:58:36,2.868
15-6-2020,11:58:37,2.388
15-6-2020,11:58:38,3.017
15-6-2020,11:58:39,3.224
15-6-2020,11:58:40,2.819
15-6-2020,11:58:41,3.553
15-6-2020,11:58:42,2.75
15-6-2020,11:58:43,3.778
15-6-2020,11:58:44,2.905
15-6-2020,11:58:45,3.049
15-6-2020,11:58:46,4.566
15-6-2020,11:58:47,2.901
15-6-2020,11:58:48,2.788
15-6-2020,11:58:49,2.543
15-6-2020,11:58:50,3.524
15-6-2020,11:58:51,1.919
15-6-2020,11:58:52,3.558
15-6-2020,11:58:53,2.702
15-6-2020,11:58:54,3.122
15-6-2020,11:58:55,2.256
15-6-2020,11:58:56,3.297
15-6-2020,11:58:57,4.27
15-6-2020,11:58:58,2.529
15-6-2020,11:58:59,2.422
15-6-2020,11:59:00,4.814
15-6-2020,11:59:01,3.001
15-6-2020,11:59:02,2.744
15-6-2020,11:59:03,2.696
15-6-2020,11:59:04,2.782
15-6-2020,11:59:05,3.285
15-6-2020,11:59:06,2.785
15-6-2020,11:59:07,2.691
15-6-2020,11:59:08,2.573
15-6-2020,11:59:09,2.577
15-6-2020,11:59:10,2.378
15-6-2020,11:59:11,2.446
15-6-2020,11:59:12,2.965
15-6-2020,11:59:13,2.96
15-6-2020,11:59:14,2.237
15-6-2020,11:59:15,2.155
15-6-2020,11:59:16,3.036
15-6-2020,11:59:17,4.672
15-6-2020,11:59:18,2.837
15-6-2020,11:59:19,2.921
15-6-2020,11:59:20,3.713
15-6-2020,11:59:21,5.075
15-6-2020,11:59:22,2.407
15-6-2020,11:59:23,2.47
15-6-2020,11:59:24,2.888
15-6-2020,11:59:25,3.244
15-6-2020,11:59:26,4.267
15-6-2020,11:59:27,7.009
15-6-2020,11:59:28,3.063
15-6-2020,11:59:29,2.399
15-6-2020,11:59:30,5.564
15-6-2020,11:59:31,2.871
15-6-2020,11:59:32,3.216
15-6-2020,11:59:33,2.296
15-6-2020,11:59:34,3.229
15-6-2020,11:59:35,3.658
15-6-2020,11:59:36,2.624
15-6-2020,11:59:37,2.47
15-6-2020,11:59:38,2.383
15-6-2020,11:59:39,2.891
15-6-2020,11:59:40,2.14
15-6-2020,11:59:41,2.662
15-6-2020,11:59:42,2.767
15-6-2020,11:59:43,3.889
15-6-2020,11:59:44,2.883
15-6-2020,11:59:45,3.504
15-6-2020,11:59:47,2.898
15-6-2020,11:59:48,2.507
15-6-2020,11:59:49,2.923
15-6-2020,11:59:50,2.945
15-6-2020,11:59:51,2.397
15-6-2020,11:59:52,3.576
15-6-2020,11:59:53,2.444
15-6-2020,11:59:54,2.619
15-6-2020,11:59:55,2.699
15-6-2020,11:59:56,2.623
15-6-2020,11:59:57,3.642
15-6-2020,11:59:58,2.889
15-6-2020,11:59:59,2.577
15-6-2020,12:00:00,3.061
15-6-2020,12:00:01,2.618
15-6-2020,12:00:02,2.73
15-6-2020,12:00:03,2.525
15-6-2020,12:00:04,6.098
15-6-2020,12:00:05,2.809
15-6-2020,12:00:06,2.65
15-6-2020,12:00:07,7.318
15-6-2020,12:00:08,3.224
15-6-2020,12:00:09,6.325
15-6-2020,12:00:10,2.506
15-6-2020,12:00:11,2.658
15-6-2020,12:00:12,3.53
15-6-2020,12:00:13,2.442
15-6-2020,12:00:14,2.93
15-6-2020,12:00:15,2.467
15-6-2020,12:00:16,2.61
15-6-2020,12:00:17,5.581
15-6-2020,12:00:18,3.237
15-6-2020,12:00:19,2.686
15-6-2020,12:00:20,2.483
15-6-2020,12:00:21,2.781
15-6-2020,12:00:22,2.509
15-6-2020,12:00:23,3.945
15-6-2020,12:00:24,2.727
15-6-2020,12:00:25,3.165
15-6-2020,12:00:26,2.074
15-6-2020,12:00:27,3.236
15-6-2020,12:00:28,6.014
15-6-2020,12:00:29,2.652
15-6-2020,12:00:30,3.391
15-6-2020,12:00:31,3.296
15-6-2020,12:00:32,3.732
15-6-2020,12:00:33,3.832
15-6-2020,12:00:34,2.665
15-6-2020,12:00:35,5.324
15-6-2020,12:00:36,3.295
15-6-2020,12:00:37,5.346
15-6-2020,12:00:38,2.813
15-6-2020,12:00:39,2.617
15-6-2020,12:00:40,3.966
15-6-2020,12:00:41,2.734
15-6-2020,12:00:42,3.461
15-6-2020,12:00:43,2.961
15-6-2020,12:00:44,3.65
15-6-2020,12:00:45,2.88
15-6-2020,12:00:46,3.465
15-6-2020,12:00:47,3.135
15-6-2020,12:00:48,4.014
15-6-2020,12:00:49,3.892
15-6-2020,12:00:50,3.561
15-6-2020,12:00:51,4.165
15-6-2020,12:00:52,2.681
15-6-2020,12:00:53,2.212
15-6-2020,12:00:54,2.567
15-6-2020,12:00:55,3.098
15-6-2020,12:00:56,4.935
15-6-2020,12:00:57,2.086
15-6-2020,12:00:58,4.074
15-6-2020,12:00:59,7.289
15-6-2020,12:01:00,3.953
15-6-2020,12:01:01,2.741
15-6-2020,12:01:02,3.292
15-6-2020,12:01:03,2.712
15-6-2020,12:01:04,3.399
15-6-2020,12:01:05,3.687
15-6-2020,12:01:06,2.994
15-6-2020,12:01:07,2.577
15-6-2020,12:01:08,3.508
15-6-2020,12:01:09,2.652
15-6-2020,12:01:10,2.935
15-6-2020,12:01:11,5.372
15-6-2020,12:01:12,3.29
15-6-2020,12:01:13,3.267
15-6-2020,12:01:14,5.711
15-6-2020,12:01:15,3.009
15-6-2020,12:01:16,3.126
15-6-2020,12:01:17,2.763
15-6-2020,12:01:18,2.621
15-6-2020,12:01:19,2.723
15-6-2020,12:01:20,3.175
15-6-2020,12:01:21,2.7
15-6-2020,12:01:22,2.708
15-6-2020,12:01:23,2.674
15-6-2020,12:01:24,3.295
15-6-2020,12:01:25,2.655
15-6-2020,12:01:26,2.74
15-6-2020,12:01:27,2.651
15-6-2020,12:01:28,3.173
15-6-2020,12:01:29,2.956
15-6-2020,12:01:30,4.143
15-6-2020,12:01:31,4.34
15-6-2020,12:01:32,2.573
15-6-2020,12:01:33,2.019
15-6-2020,12:01:34,3.456
15-6-2020,12:01:35,3.26
15-6-2020,12:01:36,3.477
15-6-2020,12:01:37,4.128
15-6-2020,12:01:38,8.347
15-6-2020,12:01:39,3.013
15-6-2020,12:01:40,2.292
15-6-2020,12:01:41,4.634
15-6-2020,12:01:42,2.986
15-6-2020,12:01:43,3.22
15-6-2020,12:01:44,3.387
15-6-2020,12:01:45,4.109
15-6-2020,12:01:46,2.446
15-6-2020,12:01:47,2.887
15-6-2020,12:01:48,2.91
15-6-2020,12:01:49,4.941
15-6-2020,12:01:50,2.886
15-6-2020,12:01:51,2.761
15-6-2020,12:01:52,2.944
15-6-2020,12:01:53,2.977
15-6-2020,12:01:54,2.232
15-6-2020,12:01:55,3.179
15-6-2020,12:01:56,2.521
15-6-2020,12:01:57,2.858
15-6-2020,12:01:58,2.82
15-6-2020,12:01:59,2.621
15-6-2020,12:02:00,2.57
15-6-2020,12:02:01,3.576
15-6-2020,12:02:02,3.166
15-6-2020,12:02:03,2.666
15-6-2020,12:02:04,2.615
15-6-2020,12:02:05,2.943
15-6-2020,12:02:06,2.622
15-6-2020,12:02:07,3.913
15-6-2020,12:02:08,3.223
15-6-2020,12:02:09,3.248
15-6-2020,12:02:10,2.475
15-6-2020,12:02:11,2.595
15-6-2020,12:02:12,2.514
15-6-2020,12:02:13,3.305
15-6-2020,12:02:14,3.557
15-6-2020,12:02:15,2.601
15-6-2020,12:02:16,4.367
15-6-2020,12:02:17,2.984
15-6-2020,12:02:18,2.881
15-6-2020,12:02:19,2.767
15-6-2020,12:02:20,6.911
15-6-2020,12:02:21,2.928
15-6-2020,12:02:22,7.707
15-6-2020,12:02:23,2.543
15-6-2020,12:02:24,3.226
15-6-2020,12:02:25,2.699
15-6-2020,12:02:26,3.983
15-6-2020,12:02:27,2.318
15-6-2020,12:02:28,5.61
15-6-2020,12:02:29,3.379
15-6-2020,12:02:30,2.773
15-6-2020,12:02:31,2.533
15-6-2020,12:02:32,2.804
15-6-2020,12:02:33,2.731
15-6-2020,12:02:34,2.731
15-6-2020,12:02:35,4.902
15-6-2020,12:02:36,2.86
15-6-2020,12:02:37,4.944
15-6-2020,12:02:38,3.371
15-6-2020,12:02:39,2.734
15-6-2020,12:02:40,2.217
15-6-2020,12:02:41,5.594
15-6-2020,12:02:42,3.339
15-6-2020,12:02:43,2.806
15-6-2020,12:02:44,2.986
15-6-2020,12:02:45,2.457
15-6-2020,12:02:46,4.524
15-6-2020,12:02:47,2.979
15-6-2020,12:02:48,3.064
15-6-2020,12:02:49,3.57
15-6-2020,12:02:50,2.663
15-6-2020,12:02:51,2.387
15-6-2020,12:02:52,3.156
15-6-2020,12:02:53,2.884
15-6-2020,12:02:54,3.007
15-6-2020,12:02:55,3.231
15-6-2020,12:02:56,2.914
15-6-2020,12:02:57,2.662
15-6-2020,12:02:58,3.045
15-6-2020,12:02:59,7.088
15-6-2020,12:03:00,2.678
15-6-2020,12:03:01,2.803
15-6-2020,12:03:02,3.472
15-6-2020,12:03:03,5.469
15-6-2020,12:03:04,3.283
15-6-2020,12:03:05,2.467
15-6-2020,12:03:06,2.684
15-6-2020,12:03:07,3.654
15-6-2020,12:03:08,2.768
15-6-2020,12:03:09,5.597
15-6-2020,12:03:10,2.706
15-6-2020,12:03:11,2.378
15-6-2020,12:03:12,4.484
15-6-2020,12:03:13,3.552
15-6-2020,12:03:14,3.843
15-6-2020,12:03:15,3.073
15-6-2020,12:03:16,3.647
15-6-2020,12:03:17,2.989
15-6-2020,12:03:18,2.408
15-6-2020,12:03:19,2.603
15-6-2020,12:03:20,3.065
15-6-2020,12:03:21,3.319
15-6-2020,12:03:22,2.469
15-6-2020,12:03:23,2.277
15-6-2020,12:03:24,3.039
15-6-2020,12:03:25,2.399
15-6-2020,12:03:26,3.106
15-6-2020,12:03:27,2.561
15-6-2020,12:03:28,3.671
15-6-2020,12:03:29,3.475
15-6-2020,12:03:30,2.825
15-6-2020,12:03:31,4.153
15-6-2020,12:03:32,2.791
15-6-2020,12:03:33,2.316
15-6-2020,12:03:34,3.082
15-6-2020,12:03:35,3.556
15-6-2020,12:03:36,7.085
15-6-2020,12:03:37,2.939
15-6-2020,12:03:38,6.157
15-6-2020,12:03:39,3.19
15-6-2020,12:03:40,3.02
15-6-2020,12:03:41,3.705
15-6-2020,12:03:42,2.141
15-6-2020,12:03:43,3.067
15-6-2020,12:03:44,2.979
15-6-2020,12:03:45,3.503
15-6-2020,12:03:46,2.826
15-6-2020,12:03:47,2.844
15-6-2020,12:03:48,2.956
15-6-2020,12:03:49,5.056
15-6-2020,12:03:50,2.348
15-6-2020,12:03:51,2.262
15-6-2020,12:03:52,2.547
15-6-2020,12:03:53,2.354
15-6-2020,12:03:54,2.279
15-6-2020,12:03:55,2.613
15-6-2020,12:03:56,2.146
15-6-2020,12:03:57,3.333
15-6-2020,12:03:58,5.071
15-6-2020,12:03:59,3.211
15-6-2020,12:04:00,2.89
15-6-2020,12:04:01,4.34
15-6-2020,12:04:02,2.895
15-6-2020,12:04:03,3.345
15-6-2020,12:04:04,2.609
15-6-2020,12:04:05,2.485
15-6-2020,12:04:06,2.688
15-6-2020,12:04:07,3.756
15-6-2020,12:04:08,2.767
15-6-2020,12:04:09,2.413
15-6-2020,12:04:10,2.671
15-6-2020,12:04:11,2.945
15-6-2020,12:04:12,2.535
15-6-2020,12:04:13,4.488
15-6-2020,12:04:14,2.482
15-6-2020,12:04:15,3.009
15-6-2020,12:04:16,3.505
15-6-2020,12:04:17,2.429
15-6-2020,12:04:18,3.483
15-6-2020,12:04:19,3.915
15-6-2020,12:04:20,2.842
15-6-2020,12:04:21,3.183
15-6-2020,12:04:22,2.332
15-6-2020,12:04:23,3.074
15-6-2020,12:04:24,2.712
15-6-2020,12:04:25,2.543
15-6-2020,12:04:26,2.482
